loss,acc,recall_1,precision_1,f1-score,val_loss,val_acc,val_recall_1,val_precision_1,val_f1-score
0.028187990188598633,0.9895083904266357,0.6180082559585571,0.829379141330719,0.7144791483879089,0.02346002869307995,0.9923486113548279,0.5005162954330444,0.8795424699783325,0.626056969165802
0.013972853310406208,0.9917656779289246,0.707798182964325,0.902066707611084,0.8058879971504211,0.01158237922936678,0.9951526522636414,0.7797710299491882,0.8467369675636292,0.8082191348075867
0.012007399462163448,0.9923944473266602,0.7373494505882263,0.9175863862037659,0.8299247026443481,0.01254239771515131,0.9949137568473816,0.7360612154006958,0.8653133511543274,0.7925441861152649
0.0117676155641675,0.9924707412719727,0.7422506213188171,0.9199113845825195,0.8328843712806702,0.011209146119654179,0.9954907894134521,0.7999476194381714,0.8551473617553711,0.8238595128059387
0.010494339279830456,0.9928879737854004,0.7617453932762146,0.9306982755661011,0.8499331474304199,0.010912288911640644,0.9954851269721985,0.7827072739601135,0.8685286641120911,0.819953978061676
0.010133770294487476,0.9930304884910583,0.7673300504684448,0.9341538548469543,0.8552313446998596,0.013033989816904068,0.9954204559326172,0.7689995765686035,0.8750542998313904,0.8146414756774902
0.009881689213216305,0.9930936694145203,0.7703844904899597,0.9372050762176514,0.8588013052940369,0.011292075738310814,0.995681881904602,0.7763182520866394,0.8888508677482605,0.8228402733802795
0.009172138758003712,0.9933474063873291,0.78243088722229,0.9436917304992676,0.8682186603546143,0.012422706931829453,0.9956240057945251,0.8132089376449585,0.8542158007621765,0.8296907544136047
